city,area,street,street_number,address,rooms,kvm,price,day_of_month_sold,month_sold_swedish,year_sold,asking_price,avgift,type,floor,running_costs,year_built,hoa,agent_name,agency
Stockholms,Kungsholmen,Lindhagensgatan,69,Lindhagensgatan 69 2 tr,1,22,2430000,10,mars,2015,1850000,1528,LägenhetLägenhet,2,4050,NA,NA, Sara Johansson , Erik Olsson Fastighetsförmedling 
Sundbybergs,Sundbyberg,Svalgränd,3,Svalgränd 3C 1tr,1,36,2310000,9,mars,2015,1995000,2415,LägenhetLägenhet,1,NA,1932,Brf Svalgränd 3, Ylva Gauffin , Notar 
Sundbybergs,Ursvik,Grönlingens Väg,3,Grönlingens Väg 3 3tr,2,59,2500000,9,mars,2015,2295000,3093,LägenhetLägenhet,3,NA,2011,Brf Ursvikshöjden, Ramin Jahangiri , Fastighetsbyrån Solna 
Solna,Gamla,Vintervägen,17,Vintervägen 17 1 tr,2,48,2450000,9,mars,2015,2395000,3847,LägenhetLägenhet,1,NA,1938,Brf Vintervägen 17, Adam Bäckström , Svenska Mäklarhuset Solna 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 plan 4,3,76,2350000,8,mars,2015,2350000,4117,LägenhetLägenhet,NA,NA,NA,Brf Råck16, Suleman Saleemi , Notar 
Stockholms,Äppelviken,Alviksvägen,11,Alviksvägen 11,1,20,1940000,8,mars,2015,1595000,971,LägenhetLägenhet,NA,NA,1929,Brf Alviken 11, emailprotected , Svenska Mäklarhuset Bromma 
Nacka,Sickla,Atlasvägen,21,Atlasvägen 21,1.5,45,2500000,7,mars,2015,2390000,2518,LägenhetLägenhet,NA,4172,1960,Brf Atlasbacken, Johan Stenis , Fastighetsbyrån Nacka 
Stockholms,Hässelby,Maltesholmsvägen,95,Maltesholmsvägen 95,3,68,2050000,6,mars,2015,1795000,4544,LägenhetLägenhet,NA,5160,1956,Bokkammaren 5, Johanna Eriksson , Svensk Fastighetsförmedling 
Stockholms,Gullmarsplan,Skulptörvägen,17,Skulptörvägen 17 Bv,2,46,2400000,6,mars,2015,1950000,3015,LägenhetLägenhet,NA,NA,1944,Brf Medaljongen 3, Noah Werede , Svensk Fastighetsförmedling 
Stockholms,Bromma,Tyska Bottens Väg,48,Tyska Bottens Väg 48A,1,33,1690000,6,mars,2015,1490000,2503,LägenhetLägenhet,NA,4920,1952,Brf Rumormästaren 5, Lina Asp , Notar 
Stockholms,City,Luntmakargatan,10,Luntmakargatan 10 2tr,1,25,2445000,6,mars,2015,2100000,1834,LägenhetLägenhet,2,3600,NA,NA, Kalle Borgström , BOSTHLM Fastighetsmäklare AB 
Sundbybergs,Centrala,Bergsgatan,16,Bergsgatan 16B,1,36,2025000,6,mars,2015,1895000,2450,LägenhetLägenhet,NA,3900,1937,Brf Hejaren 1, Gabriel Hadad , Fastighetsbyrån Solna 
Solna,Solna,Fogdevreten,10,Fogdevreten 10,1,34,2100000,6,mars,2015,1700000,2175,LägenhetLägenhet,NA,3350,1972,Brf Tomteboda 1 i Solna, Emma Burholt , Karlsson Uddare AB 
Stockholms,Östermalm,Smedsbacksgatan,32,Smedsbacksgatan 32 3 tr,1,28,2450000,6,mars,2015,1995000,1935,LägenhetLägenhet,3,7800,1940,Brf Smedsbacksgatan 32, Lovisa Hidesten , Fastighetsbyrån Östermalm 
Nacka,Västra,Skarpövägen,11,Skarpövägen 11 2 tr,1,37,1600000,6,mars,2015,1375000,1746,LägenhetLägenhet,2,NA,1971,NA, Robert Blomster , Mäklarhuset VällingbyHässelby 
Stockholms,Bromma,Fredriksbergsvägen,12,Fredriksbergsvägen 12,1,34,2050000,5,mars,2015,1450000,2981,LägenhetLägenhet,NA,1249,1929,Brf Bergielund 4, Niklas Bergsten , HusmanHagberg Bromma 
Sundbybergs,Sundbyberg,Oxenstiernas Allé,23,Oxenstiernas Allé 23 2 tr,2,39,2150000,5,mars,2015,2190000,2588,LägenhetLägenhet,2,NA,2013,Brf Kaffestugan, Jeanette , Bostadsrättsspecialisten 
Nacka,Finntorp,Finntorpsvägen,3,Finntorpsvägen 3 4tr,1,18,1520000,5,mars,2015,1150000,1204,LägenhetLägenhet,4,NA,NA,Brf Bergängen i Nacka, Mikaela Källroos , Notar 
Stockholms,Gröndal,Fregattvägen,74,Fregattvägen 74 2tr,2,53,2430000,5,mars,2015,1995000,3808,LägenhetLägenhet,2,NA,1943,HSB BRF Flottiljen i Stockholm, Nicklas Talvitie , Notar 
Stockholms,Kungsholmen,Ola Hanssonsgatan,1,Ola Hanssonsgatan 1  tr,1,29,2375000,5,mars,2015,1995000,1765,LägenhetLägenhet,NA,1968,1934,Brf Stormyrtösen 2 c/o Bostadsförvaltnin, Anders Lindskog , HusmanHagberg Kungsholmen 
Stockholms,Södermalm,Klippgatan,14,Klippgatan 14E,1,26,2300000,5,mars,2015,2300000,1324,LägenhetLägenhet,NA,NA,1930,NA, Marielle Eriksson , Mäklarhuset Stockholm Innerstan 
Nacka,Västra,Skarpövägen,13,Skarpövägen 13 1tr,1,37,1570000,5,mars,2015,1350000,1746,LägenhetLägenhet,1,4395,1971,Brf Skarpövägen, Johan Aspenberg , HusmanHagberg Nacka 
Stockholms,Bromma,Galonvägen,46,Galonvägen 46,1.5,41,2240000,4,mars,2015,2240000,2282,LägenhetLägenhet,NA,NA,1942,Brf Riksby, Tomas Ekstrom , Notar 
Stockholms,Vasastan,Norrbackagatan,14,Norrbackagatan 14 1 tr,1,24,2450000,4,mars,2015,2195000,1527,LägenhetLägenhet,1,NA,1927,Brf Stengodset 9, Mathias , Bostadsrättsspecialisten 
Sundbybergs,Sundbyberg,Tornstigen,22,Tornstigen 22 B,2.5,53,2450000,4,mars,2015,2295000,4304,LägenhetLägenhet,NA,4188,1943,NA, Sebastian Wallster , Mäklarhuset Solna Sundbyberg 
Solna,Gamla,Lövgatan,62,Lövgatan 62,1,27.6,2150000,4,mars,2015,1895000,1758,LägenhetLägenhet,NA,4140,1944,Brf Björken nr 70, Johanna Ekberg , Svensk Fastighetsförmedling 
Solna,Huvudsta,Kapellgatan,20,Kapellgatan 20 1 tr,1.5,43.7,2350000,4,mars,2015,1795000,2164,LägenhetLägenhet,1,NA,1976,Brf Rasten nr 7, Robert Solna , Svensk Fastighetsförmedling 
Sundbybergs,Centrala,Mariagatan,11,Mariagatan 11 3 tr,1,43,2200000,4,mars,2015,1895000,2640,LägenhetLägenhet,3,5664,NA,Brf Stenbrottet 5, Sandra Persson , SkandiaMäklarna Solna 
Solna,Råsunda,Lövgatan,62,Lövgatan 62 1 tr,2,37,2405000,4,mars,2015,2095000,2199,LägenhetLägenhet,1,NA,1944,Brf Björken 70, Ulrika Detlofsson , Notar 
Stockholms,Bromma,Lövåsvägen,21,Lövåsvägen 21,1.5,44,2300000,4,mars,2015,1895000,2340,LägenhetLägenhet,NA,6780,1929,Brf Lövriket, Julia Hast , Notar 
Stockholms,Bromma,Holbergsgatan,38,Holbergsgatan 38,1,41,1950000,4,mars,2015,1690000,1923,LägenhetLägenhet,NA,NA,1951,Brf Smålänningen 3, Andreas Nilsson , Notar 
Stockholms,Traneberg,Kinnekullevägen,38,Kinnekullevägen 38,1,35,2100000,4,mars,2015,1795000,2979,LägenhetLägenhet,NA,NA,1938,Billingen 2, Fredrik Jakobsson , Svensk Fastighetsförmedling 
Sundbybergs,Centrala,Sturegatan,45,Sturegatan 45 2 tr,1,30.5,2415000,4,mars,2015,1795000,1378,LägenhetLägenhet,2,2800,1954,HSB BRF Spiken, Ramin Jahangiri , Fastighetsbyrån Solna 
Stockholms,Annedal,Emils gata,11,Emils gata 11,2,41,2305000,4,mars,2015,2195000,3022,LägenhetLägenhet,NA,NA,2014,Brf Trollskogen, Caroline Sjöblom , Fastighetsbyrån Bromma 
Stockholms,Aspudden,Vallfartsvägen,6,Vallfartsvägen 6 1 tr,1,27,2410000,4,mars,2015,1795000,1563,LägenhetLägenhet,1,448,1939,HSB:s i Sthlm Brf Vandraren, Joakim Ohlsson , Svenska Mäklarhuset HägerstenLiljeholmen 
Stockholms,Kungsholmen/Stadshagen,Sankt Göransgatan,153,Sankt Göransgatan 153 4 tr,1,24,2300000,4,mars,2015,1850000,1509,LägenhetLägenhet,4,2300,1950,Brf Tjället 6, Andrea Kupari , Fastighetsbyrån Stockholm Kungsholmen 
Stockholms,Sofia,Katarina Bangata,61,Katarina Bangata 61,1,22,2300000,4,mars,2015,1850000,1339,LägenhetLägenhet,NA,2974,1933,Brf Beda, Fredrik Lindblad , Fastighetsbyrån Södermalm 
Stockholms,Vasastan,Luntmakargatan,85,Luntmakargatan 85 2 tr,1,22,2500000,4,mars,2015,1945000,1344,LägenhetLägenhet,2,3000,1945,Brf Blompottan 5, Kajsa Allermalm , Fastighetsbyrån Vasastan 
Stockholms,Johannelunds,Rabattvägen,40,Rabattvägen 40,2,51,1550000,4,mars,2015,1495000,3995,LägenhetLägenhet,NA,4404,2013,Trädgården i Hässelby, Tobias Claesson , Svensk Fastighetsförmedling 
Stockholms,Bromma,Stångjärnsvägen,3,Stångjärnsvägen 3,2,46,2250000,3,mars,2015,1950000,2660,LägenhetLägenhet,NA,NA,1946,BRF Myrmalmen 1, Carlstedt , HusmanHagberg Bromma 
Stockholms,Vasastan,Hagagatan,8,Hagagatan 8  tr ög,1,25,2500000,3,mars,2015,2150000,1143,LägenhetLägenhet,NA,NA,1905,Bf Åttan u p a, Jan Borild , Bostadsrättsspecialisten 
Stockholms,Årsta,Siljansvägen,41,Siljansvägen 41B 2tr,2,45,2420000,3,mars,2015,1995000,3229,LägenhetLägenhet,2,3600,1945,Brf Stockholmshus nr 10, Kenan Skoric , Notar 
Stockholms,Bromma,Drachmannsgatan,17,Drachmannsgatan 17,2,56,2380000,3,mars,2015,1890000,2466,LägenhetLägenhet,NA,NA,1951,Brf Smålänningen 3, Andreas Nilsson , Notar 
Sundbybergs,Centrala,Bergsgatan,6,Bergsgatan 6 3tr,1.5,35,2380000,3,mars,2015,2380000,1912,LägenhetLägenhet,3,6240,1938,NA, Jessica Winter , Mäklarhuset Stockholm Innerstan 
Stockholms,Kungsholmen,Wargentinsgatan,5,Wargentinsgatan 5 E 4 tr,1,30,2500000,3,mars,2015,2350000,1907,LägenhetLägenhet,4,5520,NA,Brf Järnvägsmannen, Emil Hoffman , Svensk Fastighetsförmedling 
Nacka,Ektorp,Edinsvägen,1,Edinsvägen 1,1,28,1575000,3,mars,2015,1575000,1305,LägenhetLägenhet,NA,4080,NA,Brf Skogshöjden HSB, Anette Ridder , SkandiaMäklarna Saltsjöbaden 
Stockholms,Aspudden,Pilgrimsvägen,54,Pilgrimsvägen 54 B,1,33.5,2430000,3,mars,2015,1995000,1856,LägenhetLägenhet,NA,1560,NA,Brf Vandraren, Maja Håkansson , Svensk Fastighetsförmedling 
Stockholms,Råcksta,Råckstavägen,21,Råckstavägen 21,2,54,2420000,3,mars,2015,1695000,3324,LägenhetLägenhet,NA,5832,2009,Brf Midnattssolen, Tobias Claesson , Svensk Fastighetsförmedling 
Stockholms,Årsta,Siljansvägen,42,Siljansvägen 42,2,44.5,2500000,3,mars,2015,2200000,2889,LägenhetLägenhet,NA,NA,1945,Riksbyggens Brf Stockholmshus nr 9, Lisa Ydeskog , Svensk Fastighetsförmedling 
Stockholms,Årsta,Sköntorpsvägen,59,Sköntorpsvägen 59,1,26,1815000,3,mars,2015,1700000,1705,LägenhetLägenhet,NA,4440,1945,Brf Stockholmshus nr 8, Julius Lindberg , Svensk Fastighetsförmedling 
Sundbybergs,Duvbo,Ekovägen,43,Ekovägen 43 J,2,47,2000000,3,mars,2015,1795000,3367,LägenhetLägenhet,NA,4416,2006,BRF Drömlyan 2, Ramin Jahangiri , Fastighetsbyrån Solna 
Sundbybergs,Ursvik,Oxenstiernas Allé,21,Oxenstiernas Allé 21 4tr,2,39,2200000,2,mars,2015,2195000,2588,LägenhetLägenhet,4,4200,NA,Brf Kaffestugan, Peter Eliases , ELIASES STHLM 
Stockholms,Årsta,Borensvägen,25,Borensvägen 25,1,41,2150000,28,februari,2015,1950000,2172,LägenhetLägenhet,NA,5400,1944,Brf Nexor, Robert Karlsson , SkandiaMäklarna Årsta 
Stockholms,Södermalm,Ringvägen,147,Ringvägen 147 4tr,1,27,2500000,27,februari,2015,1995000,769,LägenhetLägenhet,4,3000,1927,Brf Eken 17, Lotta Wahlin , Svensk Fastighetsförmedling 
Stockholms,Johanneshov,Pelargatan,4,Pelargatan 4 1 tr,1.5,30,2155000,27,februari,2015,1795000,2679,LägenhetLägenhet,1,NA,NA,Brf Arkitekten 3, Johan Sandberg , Länsförsäkringar Fastighetsförmedling Stockholm Enskede 
Stockholms,Mariehäll,Bällstavägen,49,Bällstavägen 49,1,36,1820000,27,februari,2015,1695000,1402,LägenhetLägenhet,NA,NA,1943,Brf Skimmeln 8, Jimmie Bromma , Svensk Fastighetsförmedling 
Stockholms,Vällingby,Årevägen,17,Årevägen 17 2 tr,3,69,2030000,27,februari,2015,1995000,3316,LägenhetLägenhet,2,NA,1953,Brf Reversalet, Ramzi Hamam , HusmanHagberg VällingbyHässelbySpånga 
Stockholms,Kungsholmen,Gyllenborgsgatan,13,Gyllenborgsgatan 13 3tr,1,26,2450000,27,februari,2015,1995000,1467,LägenhetLägenhet,3,5100,1926,Brf Kalkonen, Erik Sandh , HusmanHagberg Kungsholmen 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 Plan 6,1,54,1950000,27,februari,2015,1895000,2925,LägenhetLägenhet,NA,4400,1957,Brf: Råck16, Alex Baz , Fastighetsbyrån Vällingby 
Stockholms,Årsta,Svärdlångsvägen,45,Svärdlångsvägen 45 3tr,2,57,2460000,26,februari,2015,2460000,3603,LägenhetLägenhet,3,3648,1952,Brf Våmbsjön, Monia Belgacem , Notar 
Stockholms,Bromma,Ståltrådsvägen,32,Ståltrådsvägen 32 3tr,1,29.3,1950000,26,februari,2015,1695000,1615,LägenhetLägenhet,3,4300,1945,Brf Järnheden, Marcus Hjelte , Svenska Mäklarhuset Bromma 
Stockholms,Kungsholmen/Kristineberg,Lidnersgatan,12,Lidnersgatan 12 B 05tr,1,22,2025000,26,februari,2015,1695000,1706,LägenhetLägenhet,5,2400,1938,HSB:s Brf Karolinerna, Simon Hedin , Notar 
Stockholms,Hässelby,Mirabellbacken,6,Mirabellbacken 6 a,4,84,1950000,26,februari,2015,1695000,4921,LägenhetLägenhet,NA,8100,1958,Mirabellen, Tobias Claesson , Svensk Fastighetsförmedling 
Solna,Råsunda,Kruthusbacken,80,Kruthusbacken 80B 2 tr,1.5,41,2400000,26,februari,2015,1975000,2894,LägenhetLägenhet,2,4716,1938,Brf Kruthusbacken 80, Jonas Franzén , Svensk Fastighetsförmedling 
Stockholms,Årsta,Siljansvägen,41,Siljansvägen 41B 3tr,2,45,2400000,26,februari,2015,2400000,3287,LägenhetLägenhet,3,3840,1945,Riksbyggens Brf Stockholmhus nr 10, Johan Arsta , Svensk Fastighetsförmedling 
Stockholms,Årsta,Slätbaksvägen,8,Slätbaksvägen 8 2tr,2,44.5,2120000,26,februari,2015,2120000,3495,LägenhetLägenhet,2,5040,1943,Brf Årstaterrassen, Johan Arsta , Svensk Fastighetsförmedling 
Stockholms,Aspudden,Hägerstensvägen,137,Hägerstensvägen 137 vån 3,1,32,2460000,26,februari,2015,1895000,2028,LägenhetLägenhet,3,NA,NA,HSB Brf Vandraren, Jonas Lindstrom , Notar 
Stockholms,Vällingby,Årevägen,19,Årevägen 19 1tr,3,69,2130000,26,februari,2015,1995000,3316,LägenhetLägenhet,1,3750,1953,Brf: Reversalet i Vällingby, Maxim Alami , Fastighetsbyrån Vällingby 
Nacka,Ektorp,Edinsvägen,3,Edinsvägen 3,1,28,1575000,26,februari,2015,1295000,1344,LägenhetLägenhet,NA,4800,1960,Brf Skogshöjden i Nacka, Stefan Dockberg , Fastighetsbyrån Nacka 
Stockholms,Vällingby,Vittangigatan,1,Vittangigatan 1,2,58,1890000,26,februari,2015,1795000,2950,LägenhetLägenhet,NA,NA,1953,Brf Reversalet i Vällingby, Ulrika Biewald , HusmanHagberg VällingbyHässelbySpånga 
Solna,Råsunda,St Ansgars väg,10,St Ansgars väg 10 A 1 tr,1,27,2210000,26,februari,2015,1750000,1947,LägenhetLägenhet,1,4236,1940,Brf Råsundakullen, Adam Bäckström , Svenska Mäklarhuset Solna 
Solna,Solna,Klippgatan,24,Klippgatan 24 C vån 3,1.5,46,2400000,25,februari,2015,2400000,1413,LägenhetLägenhet,3,5150,1965,Brf Vimpeln 24, Jennifer Malmström , One Fastighetsmäkleri AB 
Stockholms,Bromma,Björnsonsgatan,142,Björnsonsgatan 142,1,31,1865000,25,februari,2015,1490000,1554,LägenhetLägenhet,NA,NA,1959,Brf Norrmannen, Andreas Nilsson , Notar 
Stockholms,Kungsholmen,Pipersgatan,16,Pipersgatan 16 2 tr,1,27,2400000,25,februari,2015,1995000,2105,LägenhetLägenhet,2,1692,NA,NA, Asa Gronwall , Mäklarhuset Stockholm Innerstan 
Solna,Huvudsta,Bangatan,15,Bangatan 15 2tr,1.5,46,2240000,25,februari,2015,1850000,2211,LägenhetLägenhet,2,NA,1985,Brf Puman 5, Tuliany Grande , Fastighetsbyrån Solna 
Solna,Råsunda,Östervägen,14,Östervägen 14 B 1tr,1,42,2300000,25,februari,2015,2095000,2540,LägenhetLägenhet,1,6600,1938,Brf Östervägen 14, Josef Hallstrom , Notar 
Solna,Arenastaden,Evenemangsgatan,24,Evenemangsgatan 24,2,43,2495000,25,februari,2015,2595000,2723,LägenhetLägenhet,NA,4800,NA,Brf Säsongskortet, Christian Ekengren , Bjurfors Solna Sundbyberg 
Nacka,Saltsjöbaden,Torggatan,4,Torggatan 4 4tr,1,34,1460000,25,februari,2015,1095000,2151,LägenhetLägenhet,4,NA,1972,Brf Tattby 4:1, Emelie Ahlgren , Notar 
Stockholms,Årsta,Sköntorpsvägen,111,Sköntorpsvägen 111 6tr,1,32,2300000,25,februari,2015,1900000,2226,LägenhetLägenhet,6,3000,1964,Brf Närdingen 1, Bjorn Olsson , Svensk Fastighetsförmedling 
Stockholms,Bromma,Arvid mörnes väg,60,Arvid mörnes väg 60,3,69,2450000,25,februari,2015,2095000,3503,LägenhetLägenhet,NA,6000,1952,Brf Kinesen 1, Sara Sällström , Notar 
Stockholms,Bromma,Kvarnbacksvägen,99,Kvarnbacksvägen 99,1.5,41,2250000,25,februari,2015,2250000,2282,LägenhetLägenhet,NA,3744,1942,Brf Riksby, Tomas Ekstrom , Notar 
Stockholms,Norra,Björketorpsvägen,13,Björketorpsvägen 13,1,28,1650000,25,februari,2015,1295000,1850,LägenhetLägenhet,NA,NA,1967,Brf Långskeppet, Niclas Holmberg , Svensk Fastighetsförmedling 
Stockholms,Abrahamsberg,Stopvägen,75,Stopvägen 75,2,41,2460000,25,februari,2015,1995000,2781,LägenhetLägenhet,NA,NA,1940,Brf Skäppan 6, Jimmie Bromma , Svensk Fastighetsförmedling 
Stockholms,Södermalm-Katarina,Tjärhovsgatan,22,Tjärhovsgatan 22 3tr,1,19,2080000,25,februari,2015,1650000,2183,LägenhetLägenhet,3,1800,1940,Brf Droskhästen 17, Mikaela Bogestedt , Södermäklarna 
Sundbybergs,Sundbyberg,Gjuteribacken,6,Gjuteribacken 6c,1,33,2100000,25,februari,2015,1895000,2225,LägenhetLägenhet,NA,5325,1950,Brf Berghällen 15, Lina Wreje , Svenska Mäklarhuset Sundbyberg 
Solna,Bergshamra,Ripstigen,1,Ripstigen 1 vån 10 av 10,1,27,2280000,25,februari,2015,1995000,1492,LägenhetLägenhet,10,3149,1959,Brf Ripan, Filip Smedlund , Svenska Mäklarhuset Solna 
Stockholms,Hässelby,Krikongränd,2,Krikongränd 2,2,52,1900000,25,februari,2015,1495000,3322,LägenhetLägenhet,NA,3600,2004,Brf Malmkronan, Bernice Ljungdahl , Svenska Mäklarhuset Vällingby 
Nacka,Ektorp,Edinsvägen,2,Edinsvägen 2,2,58,2200000,24,februari,2015,1795000,2543,LägenhetLägenhet,NA,4800,1960,HSB:s Brf Ektorpshöjden i Nacka, Stefan Dockberg , Fastighetsbyrån Nacka 
Stockholms,Bromma,Alabastervägen,5,Alabastervägen 5,2,56,2350000,24,februari,2015,2195000,3656,LägenhetLägenhet,NA,7896,2011,Brf Beckomberga By, Karl Ewaldh , Bjurfors Bromma 
Solna,Solna,Huvudstagatan,1,Huvudstagatan 1B,1,41,2265000,24,februari,2015,2195000,2470,LägenhetLägenhet,NA,5400,2001,Brf Torget i Solna, Elin Johansson , Notar 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 plan 6,3,76,2395000,24,februari,2015,2395000,4117,LägenhetLägenhet,NA,NA,2015,Brf Råck16, Suleman Saleemi , Notar 
Stockholms,Södermalm/Danviksklippan,Hästholmsvägen,17,Hästholmsvägen 17,1,28,2200000,24,februari,2015,1795000,1901,LägenhetLägenhet,NA,NA,1945,Brf Danviksklippan 3, Mattias Näsström , Södermäklarna 
Nacka,Sickla,Sickla Allé,13,Sickla Allé 13 E 6 tr,1.5,38,2425000,24,februari,2015,1995000,2233,LägenhetLägenhet,6,1500,1959,Brf Utsikten i Nacka, Magnus Jonsson , Notar 
Stockholms,Bromma,Spetsvägen,6,Spetsvägen 6,3,62,2500000,24,februari,2015,2295000,3692,LägenhetLägenhet,NA,6804,1946,Brf Spetsbonaden, Anna Bobjer , Svensk Fastighetsförmedling 
Stockholms,Bromma/Brommaplan,Stopvägen,107,Stopvägen 107 1 tr,2,41,2290000,24,februari,2015,1995000,2427,LägenhetLägenhet,1,6600,1940,Brf Stopet 2. 3. 4, Tobias Sandseth , Länsförsäkringar Fastighetsförmedling Stockholm Bromma 
Stockholms,Gröndal,Gröndalsvägen,37,Gröndalsvägen 37 1 tr,1,27,2375000,24,februari,2015,1795000,1321,LägenhetLägenhet,1,NA,1913,Brf Rattmuffen, Hanna Ringstrom , Fastighetsbyrån HägerstenÄlvsjö 
Nacka,Ekudden,Ekuddsvägen,4,Ekuddsvägen 4,1,35,2185000,24,februari,2015,1695000,2623,LägenhetLägenhet,NA,4000,1957,Brf Sicklaöarna, Johan Sorman , Fastighetsbyrån Nacka 
Stockholms,Årsta,Siljansvägen,34,Siljansvägen 34 3tr,2,44.5,2400000,24,februari,2015,2095000,2889,LägenhetLägenhet,3,3960,1945,Brf Stockholmshus nr 9, Amanda Hermander , Fastighetsbyrån Årsta 
Nacka,Nacka,Kantatvägen,19,Kantatvägen 19,2,46,2155000,24,februari,2015,1795000,3165,LägenhetLägenhet,NA,4800,1991,HSB:s Brf Senaten 331, Stefan Dockberg , Fastighetsbyrån Nacka 
Stockholms,Kungsholmen,Pipersgatan,20,Pipersgatan 20 3tr,1,23,2250000,24,februari,2015,1850000,1845,LägenhetLägenhet,3,NA,1932,Brf Diamanten 10, Carina Larsson , Fastighetsbyrån Stockholm Kungsholmen 
Solna,Råsunda,Erik Sandbergs Gata,6,Erik Sandbergs Gata 6,2,45,2450000,24,februari,2015,2195000,2435,LägenhetLägenhet,NA,5000,1938,Brf Oxeln 7, Sam Edvinsson , Fastighetsbyrån Solna 
Stockholms,Vällingby,Kirunagatan,46,Kirunagatan 46,1,26,1400000,23,februari,2015,1195000,1561,LägenhetLägenhet,NA,2000,1954,Brf Kapprocken, Bernice Ljungdahl , Svenska Mäklarhuset Vällingby 
Stockholms,Vasastan,Frejgatan,57,Frejgatan 57 4tr,1,25,2450000,23,februari,2015,1975000,1803,LägenhetLägenhet,4,4200,1924,Brf Nejlikan 12, Sam Roshandel , Fastighetsbyrån Vasastan 
Stockholms,Bromma,Tunnlandsvägen,57,Tunnlandsvägen 57,2,47,2300000,21,februari,2015,1975000,2992,LägenhetLägenhet,NA,2790,1943,Brf Tunnan 10, Idha Eliasson , HusmanHagberg Bromma 
Stockholms,Bromma,Stopvägen,114,Stopvägen 114,3,52,2500000,20,februari,2015,2095000,2979,LägenhetLägenhet,NA,NA,1943,Brf Öppna Famnen, Carlstedt , HusmanHagberg Bromma 
Solna,Bergshamra,Lostigen,12,Lostigen 12,3,75,2440000,20,februari,2015,2395000,4031,LägenhetLägenhet,NA,4200,1954,NA, CarlHenrik Bergroth , Erik Olsson Fastighetsförmedling 
Stockholms,Bromma,Kinnekullevägen,41,Kinnekullevägen 41,1.5,39,2300000,20,februari,2015,1895000,2887,LägenhetLägenhet,NA,3600,1937,HSB Brf Kinnekulle nr 162 i Stockholm, Anna Bobjer , Svensk Fastighetsförmedling 
Stockholms,Johannesfred,Ståltrådsvägen,36,Ståltrådsvägen 36,1,42,1895000,20,februari,2015,1895000,1977,LägenhetLägenhet,NA,3960,1945,Brf Järnheden, Fredrik Jakobsson , Svensk Fastighetsförmedling 
Stockholms,Bromma,Arvid mörnes väg,46,Arvid mörnes väg 46,1.5,43,1865000,20,februari,2015,1290000,2375,LägenhetLägenhet,NA,NA,1952,Brf Kinesen 1, Sara Sällström , Notar 
Stockholms,Kungsholmen,Lidnersplan,12,Lidnersplan 12,1,23,2200000,20,februari,2015,1895000,1111,LägenhetLägenhet,NA,3600,1938,Brf Folkungaträdet, Johannah Adler , Svensk Fastighetsförmedling 
Sundbybergs,Sundbyberg/Ursvik,Oxenstiernas allé,23,Oxenstiernas allé 23 3tr,3,59,2500000,20,februari,2015,2495000,3538,LägenhetLägenhet,3,NA,2015,Brf Kaffestugan, Ylva Gauffin , Notar 
Stockholms,Årsta,Järnlundsvägen,22,Järnlundsvägen 22,1,25,1910000,20,februari,2015,1595000,1856,LägenhetLägenhet,NA,4320,NA,Brf Kallsjön 22, Kimberly Pändel , SkandiaMäklarna Årsta 
Stockholms,Årsta,Slätbaksvägen,23,Slätbaksvägen 23,2,42.5,2110000,20,februari,2015,1950000,3489,LägenhetLägenhet,NA,2400,1944,Riksbyggens Brf Årstaterrassen, Robert Karlsson , SkandiaMäklarna Årsta 
Stockholms,Brommaplan/Åkeslund,Stopvägen,85,Stopvägen 85 1 tr,2,48,2300000,20,februari,2015,2250000,2978,LägenhetLägenhet,1,4440,1940,Lejonet 7, Maral Saffar , Länsförsäkringar Fastighetsförmedling Stockholm Bromma 
Nacka,Älta,Oxelvägen,45,Oxelvägen 45 7 tr,2,66,1840000,20,februari,2015,1840000,3732,LägenhetLägenhet,7,3096,1967,NA, Peter Ramani , Mäklarhuset Älta 
Stockholms,Vällingby,Vittangigatan,16,Vittangigatan 16,1,34,1640000,20,februari,2015,1295000,2031,LägenhetLägenhet,NA,3600,1953,Brf Ritlaget 3, Katrine Tryti , Bjurfors Solna Sundbyberg 
Sundbybergs,Sundbyberg,Humblegatan,28,Humblegatan 28A 3 tr,2,50,2400000,20,februari,2015,1995000,2832,LägenhetLägenhet,3,3960,1964,HSB:s Brf Fjällnäset i Sundbyberg, Josephine Kvist , Svenska Mäklarhuset Sundbyberg 
Stockholms,Annedal,Tummelisas Gata,3,Tummelisas Gata 3,2,36,1995000,20,februari,2015,1995000,2784,LägenhetLägenhet,NA,NA,2013,Brf Trollskogen, Amanda Merio , Fastighetsbyrån Bromma 
Nacka,Jarlaberg,Diligensvägen,76,Diligensvägen 76,3,72,2230000,20,februari,2015,1995000,4781,LägenhetLägenhet,NA,4464,1989,HSB:s Brf Tullen 623 i Nacka, Johan Stenis , Fastighetsbyrån Nacka 
Stockholms,Årsta,Sandfjärdsgatan,134,Sandfjärdsgatan 134,2,59,2360000,19,februari,2015,2195000,2997,LägenhetLägenhet,NA,NA,1960,Riksbyggens Brf Mysslingen, Robert Heidenfors , Svenska Mäklarhuset ÅrstaEnskede 
Sundbybergs,Centrala,Tulegatan,16,Tulegatan 16,2,38,2500000,19,februari,2015,1995000,1939,LägenhetLägenhet,NA,NA,2014,NA, emailprotected , Mäklarhuset Stockholm Innerstan 
