"city","area","street","street_number","address","rooms","kvm","price","day_of_month_sold","month_sold_swedish","year_sold","asking_price","avgift","type","floor","running_costs","year_built","hoa","agent_name","agency"
"Solna","solna","other",63,"other",1,37,2400000,22,"februari",2017,2150000,2128,"apartment",3,4359,2014,"other","other","other"
"Stockholms","stockholms","other",48,"other",2,53,2375000,22,"februari",2017,2195000,3953,"apartment",3,4500,1952,"other","other","erikolssonfastighetsförmedling"
"Solna","järva","fridensborgsvägen",161,"other",1,39,2295000,22,"februari",2017,2295000,2354,"apartment",3,5400,2012,"other","other","husmanhagbergsolnasundbyberg"
"Solna","huvudsta","other",4,"other",1,25,2325000,22,"februari",2017,1795000,911,"apartment",1,4346,1954,"other","other","svenskfastighetsförmedlingsolna"
"Stockholms","årsta","slätbaksvägen",37,"other",2,42.5,2500000,22,"februari",2017,2350000,3205,"apartment",3,4860,1943,"brfårstaterrassen","other","svenskfastighetsförmedlingårsta"
"Solna","hagalund","fogdevreten",4,"other",1,34,2425000,21,"februari",2017,2195000,2150,"apartment",2,3000,1972,"other","other","fastighetsbyrånsolna"
"Stockholms","vällingby","other",27,"other",1.5,38,2200000,21,"februari",2017,1895000,2659,"apartment",6,3500,2009,"other","yosefjlahlou","fastighetsbyrånvällingby"
"Nacka","nacka","other",172174,"other",1,28,1795000,21,"februari",2017,1795000,1537,"apartment",4,4466,2017,"other","other","other"
"Nacka","saltsjöbaden","ljuskärrsvägen",97,"other",2,63.3,2450000,21,"februari",2017,2450000,3538,"apartment",3,8400,1972,"brfljuskärrsberget1","other","svenskfastighetsförmedlingnacka"
"Stockholms","hässelby","other",83,"other",2,46.4,2410000,20,"februari",2017,2095000,3514,"apartment",5,5000,2015,"brfstationen1","jimmysolkarin","fastighetsbyrånhässelby"
"Stockholms","vällingby","other",1,"other",3,50,2300000,20,"februari",2017,2350000,3241,"apartment",4,4992,2010,"other","other","other"
"Stockholms","hässelby","astrakangatan",115,"other",1,40,1625000,20,"februari",2017,1595000,2948,"apartment",3,3758,1955,"other","other","other"
"Nacka","nacka","stensövägen",11,"other",2,59,2300000,19,"februari",2017,2350000,3473,"apartment",5,2400,1971,"other","other","other"
"Sundbybergs","sundbyberg","mjölnerbacken",24,"other",1,41,2100000,19,"februari",2017,2100000,1855,"apartment",5,3149,1985,"brfvikingen2","gabrielbilir","svenskamäklarhusetsundbyberg"
"Stockholms","bromma","björketorpsvägen",11,"björketorpsvägen11",2,48,2200000,18,"februari",2017,2200000,3172,"apartment",4,3828,1967,"other","other","other"
"Nacka","orminge","ormingeringen",62,"other",1.5,38.3,2100000,17,"februari",2017,1795000,2148,"apartment",2,3000,2016,"other","other","länsförsäkringarfastighetsförmedlingnacka"
"Stockholms","vällingby","rabattvägen",36,"other",2,34,2200000,17,"februari",2017,1675000,2373,"apartment",2,3900,2013,"other","other","bosthlmfastighetsmäklareab"
"Stockholms","södermalm","other",10,"other",1,20,2400000,17,"februari",2017,1895000,1228,"apartment",1,4234,1937,"other","other","husmanhagbergsödermalmgamlastan"
"Solna","huvudsta","other",29,"other",1,20,2200000,17,"februari",2017,1795000,1240,"apartment",3,2500,1953,"other","other","erikolssonfastighetsförmedling"
"Stockholms","stockholms","björketorpsvägen",11,"björketorpsvägen11",1,28,1950000,16,"februari",2017,1695000,2150,"apartment",3,3500,1967,"brflångskeppet","other","fastighetsbyrånbromma"
"Stockholms","årsta","sandfjärdsgatan",33,"other",1,27,2500000,16,"februari",2017,1995000,2040,"apartment",8,3689,1962,"other","other","notar"
"Stockholms","vällingby","kirunagatan",25,"other",2,47,2125000,16,"februari",2017,1850000,3376,"apartment",4,4200,2005,"other","other","mäklarhusetvällingbyhässelby"
"Nacka","nacka","ljuskärrsvägen",18,"other",2,63.3,2425000,16,"februari",2017,1995000,3538,"apartment",4,8760,1972,"brfljuskärrsberget1","other","svenskfastighetsförmedlingnacka"
"Stockholms","annedal","other",5,"other",1,34,2150000,15,"februari",2017,1895000,2517,"apartment",3,3966,1997,"other","other","other"
"Stockholms","vällingby","kirunagatan",48,"other",2,58,2420000,15,"februari",2017,1875000,2997,"apartment",4,4278,1954,"brfkapprocken","other","notar"
"Stockholms","södermalm","other",4,"other",1,22,2470000,15,"februari",2017,1795000,1366,"apartment",5,3963,1945,"other","other","notar"
"Stockholms","hässelby","other",10,"other",2,61,2150000,15,"februari",2017,1995000,3929,"apartment",3,5000,2007,"other","emelielagerqvist","husmanhagbergvällingbyhässelbyspånga"
"Solna","solna","other",6,"other",1,35,2250000,15,"februari",2017,1895000,3265,"apartment",4,4186,2006,"other","other","svenskamäklarhusetsolna"
"Stockholms","hässelby","astrakangatan",100,"other",2,60,2200000,14,"februari",2017,1895000,3962,"apartment",2,5100,1984,"other","jimmysolkarin","fastighetsbyrånhässelby"
"Stockholms","brommaplan","other",13,"other",1,28,2200000,14,"februari",2017,1595000,2609,"apartment",4,3460,1945,"other","ericaholmberg","fastighetsbyrånbromma"
"Sundbybergs","centrala","other",23,"other",1.5,34,2400000,14,"februari",2017,2150000,1969,"apartment",1,4353,1970,"other","other","notar"
"Nacka","saltsjöbaden","other",25,"other",1,28,1800000,14,"februari",2017,1495000,1574,"apartment",3,3824,1967,"other","info","other"
"Stockholms","bromma","other",27,"other",1,39,2355000,14,"februari",2017,2375000,2949,"apartment",5,2810,2016,"other","other","karlssonuddareab"
"Stockholms","hässelby","other",2,"other",2,54,2100000,14,"februari",2017,1950000,3182,"apartment",9,3840,1956,"other","other","husmanhagbergvällingbyhässelbyspånga"
"Stockholms","hässelby","other",83,"other",1,38,2100000,14,"februari",2017,1495000,2850,"apartment",3,4368,2015,"other","other","other"
"Nacka","ektorp","edinsvägen",8,"other",1,31.5,2100000,14,"februari",2017,1900000,1771,"apartment",5,1332,1965,"other","other","svenskfastighetsförmedlingnacka"
"Stockholms","stockholms","other",29,"other",1,38,2300000,13,"februari",2017,1995000,2367,"apartment",3,3810,1951,"brfkoppartältet","other","fastighetsbyrånbromma"
"Solna","solna","other",3,"other",1,34,2450000,13,"februari",2017,2450000,2261,"apartment",3,4329,2002,"other","other","fastighetsbyrånsolna"
"Stockholms","hässelby","fyrspannsgatan",177,"fyrspannsgatan177",2,41,2200000,13,"februari",2017,1995000,3100,"apartment",4,8731,2014,"brfstationen1","christofferasplund","husmanhagbergvällingbyhässelbyspånga"
"Solna","hagalund","fogdevreten",10,"other",1,34,2450000,12,"februari",2017,2450000,2150,"apartment",2,3427,1972,"brftomteboda1isolna","olofpetersen","notar"
"Nacka","finntorp","other",3,"finntorpsvägen3",1,24,1850000,10,"februari",2017,1695000,1501,"apartment",3,3536,1951,"brfbergängeninacka","other","fastighetsbyrånnacka"
"Solna","hagalund","other",31,"other",1,18.5,1825000,10,"februari",2017,1695000,1393,"apartment",3,3080,1973,"brfkyrkbackenisolna","other","fastighetsbyrånsolna"
"Stockholms","hässelby","fyrspannsgatan",172,"other",2,34,2200000,10,"februari",2017,2200000,1941,"apartment",13,4306,2016,"brfmälarutsikten","ulrikabiewald","husmanhagbergvällingbyhässelbyspånga"
"Sundbybergs","centrala","other",4,"other",1,20,2200000,9,"februari",2017,2200000,1081,"apartment",3,3650,1962,"other","other","fastighetsbyrånsundbyberg"
"Nacka","saltsjöbaden","other",18,"other",1,33,1875000,9,"februari",2017,1775000,1485,"apartment",2,3362,1954,"other","other","karlssonuddareab"
"Stockholms","södermalm","tjärhovsgatan",22,"tjärhovsgatan223tr",1,20,2350000,9,"februari",2017,1950000,2369,"apartment",3,2079,1940,"brfdroskhästen17","other","husmanhagbergsödermalmgamlastan"
"Nacka","ektorp","ektorpsvägen",9,"other",1.5,32,2300000,9,"februari",2017,1795000,2196,"apartment",2,3600,1976,"brfektorpsvägen","other","skandiamäklarnanacka"
"Stockholms","vällingby","kirunagatan",72,"other",2,58,2360000,9,"februari",2017,2175000,2954,"apartment",5,4368,1954,"brfkapprocken","niclasholmberg","svenskamäklarhusetvällingby"
"Nacka","saltsjöbaden","other",18,"other",1,29,1900000,9,"februari",2017,1650000,1305,"apartment",2,3471,1954,"other","other","karlssonuddareab"
"Stockholms","bromma","björketorpsvägen",13,"björketorpsvägen13",2,48,2100000,9,"februari",2017,1950000,3172,"apartment",4,5519,1967,"brflångskeppet","niklasbergsten","husmanhagbergbromma"
"Sundbybergs","ursvik","oxenstiernasallé",19,"other",1,27,1750000,9,"februari",2017,1750000,1937,"apartment",3,2400,2014,"brfkaffestugan","other","other"
"Sundbybergs","ursvik","gamlaenköpingsvägen",152,"gamlaenköpingsvägen152",1,34.5,1950000,8,"februari",2017,1950000,2294,"apartment",5,4800,2017,"other","gabrielhadad","fastighetsbyrånsundbyberg"
"Stockholms","annedal","other",27,"other",1,39,2400000,8,"februari",2017,2400000,2949,"apartment",4,2808,1992,"other","ericaholmberg","fastighetsbyrånbromma"
"Sundbybergs","sundbyberg","other",30,"other",2,42.5,2420000,8,"februari",2017,2295000,2556,"apartment",4,4800,2017,"other","other","other"
"Sundbybergs","ursvik","ladugårdsgatan",10,"other",1.5,32,2195000,8,"februari",2017,2195000,2149,"apartment",4,4214,2017,"other","other","notar"
"Nacka","nacka","other",25,"other",1.5,34,2360000,8,"februari",2017,2150000,2158,"apartment",5,3768,1966,"other","other","other"
"Stockholms","bromma","other",12,"other",1.5,28,2380000,8,"februari",2017,1795000,2105,"apartment",3,2500,1945,"brfknypplerskan4","joelbeckfriis","husmanhagbergbromma"
"Stockholms","vällingby","other",23,"other",2,47,2275000,8,"februari",2017,1995000,3571,"apartment",10,4800,1985,"other","robertblomster","mäklarhusetvällingbyhässelby"
"Stockholms","ekensberg","other",9,"other",1.5,37,2435000,8,"februari",2017,2095000,2388,"apartment",3,4164,1990,"other","other","other"
"Solna","råsunda","other",15,"other",1,25,2500000,7,"februari",2017,2500000,1346,"apartment",3,5532,1938,"other","other","other"
"Stockholms","bromma","björnsonsgatan",140,"björnsonsgatan140",1,31,2400000,7,"februari",2017,1790000,1554,"apartment",5,3600,1952,"brfnorrmannen","andreasnilsson","notar"
"Nacka","västra","ormingeringen",49,"other",1.5,45,2100000,7,"februari",2017,2100000,2788,"apartment",4,8112,1974,"other","other","svenskfastighetsförmedlingnacka"
"Sundbybergs","ursvik","gamlaenköpingsvägen",152,"other",1,44,2100000,7,"februari",2017,2250000,2771,"apartment",1,4499,2017,"other","other","other"
"Sundbybergs","ursvik","gamlaenköpingsvägen",152,"gamlaenköpingsvägen152",1,34.5,1875000,6,"februari",2017,1850000,2203,"apartment",4,4800,2017,"other","gabrielhadad","fastighetsbyrånsundbyberg"
"Stockholms","bromma","knypplerskevägen",8,"other",2,42,2400000,6,"februari",2017,1995000,3232,"apartment",2,4524,1942,"other","juliahast","notar"
"Nacka","älta","other",17,"other",2,66,2080000,3,"februari",2017,1995000,4010,"apartment",3,5700,1993,"other","danieleriksson","fastighetsbyrånnacka"
"Stockholms","kungsholmen","other",153,"other",1,24.5,2480000,3,"februari",2017,1995000,1536,"apartment",9,3993,1950,"other","gabrielbilir","svenskamäklarhusetsundbyberg"
"Sundbybergs","sundbyberg","gamlaenköpingsvägen",174,"other",2,45,2450000,3,"februari",2017,2450000,2502,"apartment",3,3300,2014,"other","gabrielbilir","svenskamäklarhusetsundbyberg"
"Sundbybergs","ursvik","other",30,"other",2,42.5,2360000,3,"februari",2017,2495000,2556,"apartment",3,4622,2011,"other","other","husmanhagbergsolnasundbyberg"
"Nacka","nacka","other",116,"other",2,66,2450000,3,"februari",2017,2100000,4509,"apartment",3,4939,1987,"other","other","karlssonuddareab"
"Nacka","västra","betsövägen",4,"other",1.5,41,1880000,3,"februari",2017,1475000,2634,"apartment",3,4169,1970,"other","other","svenskfastighetsförmedlingnacka"
"Stockholms","stockholms","other",48,"other",2,33.5,2110000,2,"februari",2017,1850000,2603,"apartment",3,5592,1952,"other","other","fastighetsbyrånbromma"
"Solna","huvudsta","other",29,"other",1,20,2150000,2,"februari",2017,1795000,1240,"apartment",3,3296,1953,"other","other","fastighetsbyrånsolna"
"Sundbybergs","sundbyberg","ladugårdsgatan",10,"ladugårdsgatan10",1,32,2100000,2,"februari",2017,2175000,2149,"apartment",4,3589,2017,"other","other","other"
"Stockholms","bromma","other",16,"other",2,34,2230000,2,"februari",2017,1795000,3060,"apartment",3,4213,1939,"other","other","svenskamäklarhusetbromma"
"Stockholms","hässelby","astrakangatan",4,"other",1,42,1875000,2,"februari",2017,1875000,2473,"apartment",2,4400,1956,"other","andreasyacoub","mäklarringenvällingbyhässelby"
"Stockholms","hässelby","aprikosgatan",29,"other",3,73,2370000,2,"februari",2017,2195000,4339,"apartment",6,4380,1957,"mirabellen","emelielagerqvist","husmanhagbergvällingbyhässelbyspånga"
"Solna","solna","other",63,"other",1,37,2400000,2,"februari",2017,2295000,2128,"apartment",5,5100,2013,"other","other","husmanhagbergsolnasundbyberg"
"Nacka","saltsjöbaden","other",18,"other",2,58,2445000,2,"februari",2017,1995000,2604,"apartment",3,4228,1954,"other","other","husmanhagbergnacka"
"Nacka","saltsjöbaden","other",27,"other",1,24,1700000,1,"februari",2017,1495000,1110,"apartment",4,3839,1960,"other","info","other"
"Nacka","nacka","ljuskärrsvägen",42,"other",2,63,2500000,1,"februari",2017,1995000,3359,"apartment",4,5160,1972,"brfljuskärrsberget1","other","svenskfastighetsförmedlingnacka"
"Solna","gamla","other",43,"other",1,27,2400000,1,"februari",2017,2095000,1529,"apartment",4,4152,1950,"other","andreaspettersson","notar"
"Stockholms","bromma","other",13,"other",1.5,38,2450000,1,"februari",2017,1990000,2846,"apartment",3,3804,1940,"other","linaasp","notar"
"Stockholms","bromma","other",18,"other",1,20,2030000,1,"februari",2017,1495000,1446,"apartment",4,8000,1940,"other","joelbeckfriis","husmanhagbergbromma"
"Nacka","ektorp","ektorpsvägen",9,"other",1,32,2070000,1,"februari",2017,1795000,2196,"apartment",3,1800,1971,"other","other","erikolssonfastighetsförmedling"
"Stockholms","vällingby","östersundsgatan",7,"other",1,40,2200000,1,"februari",2017,1850000,2167,"apartment",13,4335,1957,"brfråck16","other","svenskamäklarhusetvällingby"
"Nacka","saltängen","beckasinvägen",38,"other",1,42.5,2175000,1,"februari",2017,1895000,2200,"apartment",1,4288,1957,"other","other","husmanhagbergnacka"
"Solna","solna","other",65,"other",1,37,2420000,1,"februari",2017,2195000,2128,"apartment",5,5100,2012,"other","other","svenskamäklarhusetsolna"
"Stockholms","hässelby","other",2,"other",3,67.5,2500000,31,"januari",2017,2500000,4041,"apartment",5,5869,2004,"other","ulrikabiewald","husmanhagbergvällingbyhässelbyspånga"
"Stockholms","vällingby","jämtlandsgatan",154,"other",2,51,2350000,31,"januari",2017,1995000,2644,"apartment",6,3900,1953,"other","other","länsförsäkringarfastighetsförmedlingstockholmvällingby"
"Stockholms","bromma","other",3,"other",2,55,2495000,31,"januari",2017,2495000,3606,"apartment",1,5944,2014,"other","other","other"
"Sundbybergs","sundbyberg","ladugårdsgatan",10,"other",1,32,1995000,31,"januari",2017,1995000,2149,"apartment",2,3915,2016,"other","other","other"
"Stockholms","vällingby","rabattvägen",40,"other",2,37,2150000,31,"januari",2017,1750000,2582,"apartment",4,3900,2008,"other","other","bosthlmfastighetsmäklareab"
"Stockholms","hässelby","astrakangatan",95,"other",2,55,1980000,31,"januari",2017,1695000,3685,"apartment",2,2500,1955,"other","martinahultkrantz","mäklarringenvällingbyhässelby"
"Solna","solna","råsundavägen",134,"other",1,24,2380000,31,"januari",2017,1795000,2027,"apartment",4,2400,1951,"other","other","bosthlmfastighetsmäklareab"
"Sundbybergs","ursvik","gamlaenköpingsvägen",152,"other",1,34.5,1995000,31,"januari",2017,1995000,2294,"apartment",5,4229,2017,"other","other","other"
"Stockholms","bromma","söderbergaallé",18,"other",1,55,1650000,27,"januari",2017,1595000,4442,"apartment",3,4744,1992,"other","other","svenskamäklarhusetbromma"
"Stockholms","bromma","other",203,"bällstavägen203",1,28,1900000,27,"januari",2017,1900000,3406,"apartment",3,4800,1938,"other","joelbeckfriis","husmanhagbergbromma"
"Nacka","finntorp","other",3,"finntorpsvägen3",1,28,2460000,27,"januari",2017,1995000,1722,"apartment",3,3732,1951,"brfbergängeninacka","other","other"
"Stockholms","södermalm","other",34,"other",1,20,2350000,27,"januari",2017,1650000,914,"apartment",3,3991,1913,"other","other","husmanhagbergsödermalmgamlastan"
"Solna","solna","other",33,"other",1,43.5,2475000,27,"januari",2017,2500000,2537,"apartment",3,5524,1993,"other","other","other"
"Stockholms","bromma","bäckbornasväg",9,"other",2,66.5,2210000,27,"januari",2017,1950000,4307,"apartment",3,5288,1991,"other","niklasbergsten","husmanhagbergbromma"
"Nacka","finntorp","other",53,"other",1,27,2310000,27,"januari",2017,1795000,1343,"apartment",5,4632,1957,"other","other","svenskfastighetsförmedlingnacka"
"Stockholms","årsta","other",77,"other",1,24.5,2400000,27,"januari",2017,1975000,1868,"apartment",3,4212,1945,"other","other","svenskfastighetsförmedlingårsta"
"Nacka","boo","other",3,"other",2,58.5,2250000,26,"januari",2017,1890000,3358,"apartment",3,4200,1963,"other","stefandockberg","fastighetsbyrånnacka"
"Sundbybergs","sundbyberg","gamlaenköpingsvägen",152,"other",2,44.5,2290000,26,"januari",2017,2400000,2704,"apartment",3,3149,2016,"other","victoraghester","svenskamäklarhusetsundbyberg"
"Stockholms","aspudden","other",8,"other",1,30,2500000,26,"januari",2017,1990000,2198,"apartment",4,5640,1948,"other","andreasnilsson","notar"
"Solna","huvudsta","other",22,"other",1,25,2400000,26,"januari",2017,1750000,1548,"apartment",2,7620,1959,"other","other","notar"
"Stockholms","östermalm","other",78,"other",1,18,2360000,25,"januari",2017,1975000,1032,"apartment",2,1200,1929,"other","other","other"
"Sundbybergs","ursvik","gamlaenköpingsvägen",180,"other",2,44,2300000,25,"januari",2017,2250000,2767,"apartment",2,4551,2016,"brfursvikskulle","other","notar"
"Solna","järva","fridensborgsvägen",161,"other",1,34.5,2350000,25,"januari",2017,2350000,2145,"apartment",2,4975,2015,"other","other","notar"
"Nacka","västra","betsövägen",4,"other",1.5,41,1870000,25,"januari",2017,1575000,2687,"apartment",3,3600,1970,"other","other","other"
"Nacka","västra","skarpövägen",5,"other",2,61,2210000,25,"januari",2017,2210000,2897,"apartment",3,4088,1970,"brfskarpövägen","other","other"
"Stockholms","bromma","other",3,"other",2,41,2470000,25,"januari",2017,1995000,3133,"apartment",5,4388,1943,"other","other","svenskamäklarhusetbromma"
"Stockholms","årsta","other",2,"other",1,26,2120000,25,"januari",2017,1795000,2196,"apartment",4,2400,1951,"other","other","skandiamäklarnaårsta"
"Stockholms","bromma","other",23,"other",1,24,2425000,25,"januari",2017,1895000,1288,"apartment",3,4600,1925,"other","joelbeckfriis","husmanhagbergbromma"
"Solna","solna","fogdevreten",10,"fogdevreten10",1,34,2475000,25,"januari",2017,1895000,2150,"apartment",4,3200,1972,"brftomteboda1isolna","other","erikolssonfastighetsförmedling"
"Stockholms","bromma","other",10,"other",1,28.7,2220000,25,"januari",2017,1795000,2551,"apartment",3,5460,1975,"other","other","other"
"Stockholms","hässelby","astrakangatan",2,"other",3,73,2310000,25,"januari",2017,1995000,4164,"apartment",8,4400,1952,"other","andreasyacoub","mäklarringenvällingbyhässelby"
"Stockholms","årsta","other",19,"other",1,26,2200000,24,"januari",2017,1695000,1574,"apartment",3,3525,1947,"other","other","fastighetsbyrånårsta"
"Stockholms","ekensberg","other",118,"other",1,25,2455000,24,"januari",2017,1895000,1394,"apartment",3,3495,1943,"other","other","fastighetsbyrånhägerstenälvsjö"
"Stockholms","hässelby","mirabellbacken",5,"other",2,58,2330000,24,"januari",2017,2095000,3419,"apartment",5,6096,1957,"brfmirabellen","jimmysolkarin","fastighetsbyrånhässelby"
"Solna","gamla","other",7,"other",1,30,2425000,24,"januari",2017,1995000,1821,"apartment",5,3000,1947,"other","michellecolegate","notar"
"Stockholms","johanneshov","other",2,"other",1,20,2200000,24,"januari",2017,1695000,1294,"apartment",4,4800,1942,"other","other","notar"
"Stockholms","bromma","other",44,"other",2,41,2470000,24,"januari",2017,2150000,2282,"apartment",5,3120,1942,"brfriksby","other","länsförsäkringarfastighetsförmedlingstockholmbromma"
"Stockholms","bromma","other",203,"other",1,28,1950000,24,"januari",2017,1495000,3406,"apartment",2,4598,1938,"other","joelbeckfriis","husmanhagbergbromma"
"Stockholms","hässelby","other",10,"other",2,48,2250000,24,"januari",2017,1995000,2916,"apartment",5,3098,2012,"other","emelielagerqvist","husmanhagbergvällingbyhässelbyspånga"
"Sundbybergs","ursvik","ladugårdsgatan",6,"other",2,44,2200000,23,"januari",2017,2250000,2848,"apartment",2,4200,2016,"brfursvikskulle","other","other"
"Nacka","västra","ormingeringen",62,"other",2,46.7,2500000,23,"januari",2017,2500000,2611,"apartment",3,4800,2016,"other","other","husmanhagbergnacka"
"Nacka","saltsjöbaden","other",18,"other",2,58,2325000,23,"januari",2017,2026490,2801,"apartment",3,4800,1968,"other","other","svenskfastighetsförmedlingnacka"
"Stockholms","årsta","other",5,"other",1,21.5,2350000,22,"januari",2017,1995000,1403,"apartment",7,4980,1948,"other","other","notar"
"Nacka","saltsjöbaden","other",4,"other",1.5,34,1800000,20,"januari",2017,1495000,2258,"apartment",4,4200,1972,"brftattby41","other","länsförsäkringarfastighetsförmedlingnacka"
"Stockholms","bromma","other",201,"bällstavägen201",1,27,2050000,20,"januari",2017,2050000,2186,"apartment",3,6400,1938,"other","joelbeckfriis","husmanhagbergbromma"
"Stockholms","riksby","other",99,"other",1.5,41,2460000,19,"januari",2017,2195000,2282,"apartment",8,2940,1942,"brfriksby","annsofieberg","fastighetsbyrånbromma"
"Stockholms","hässelby","maltesholmsvägen",154,"other",2.5,62.5,2200000,19,"januari",2017,2195000,3445,"apartment",3,4656,1954,"other","other","notar"
"Solna","järva","fridensborgsvägen",157,"other",2,39,2410000,19,"januari",2017,2150000,2353,"apartment",3,4223,2014,"other","other","other"
"Stockholms","hässelby","astrakangatan",97,"other",2,55,1900000,19,"januari",2017,1695000,3685,"apartment",2,2500,1955,"other","martinahultkrantz","mäklarringenvällingbyhässelby"
"Stockholms","hässelby","other",2,"other",1,42,1730000,19,"januari",2017,1595000,2564,"apartment",11,5627,1956,"other","emelielagerqvist","husmanhagbergvällingbyhässelbyspånga"
"Nacka","saltängen","beckasinvägen",24,"other",2,38,2500000,19,"januari",2017,2047260,2084,"apartment",4,4200,1956,"other","other","svenskfastighetsförmedlingnacka"
"Stockholms","vällingby","jämtlandsgatan",106,"other",1,42,1900000,19,"januari",2017,1895000,2268,"apartment",1,4600,1952,"brfritbrädet1","andreasyacoub","mäklarringenvällingbyhässelby"
"Sundbybergs","duvbo","other",39,"other",1,30.9,2375000,19,"januari",2017,1895000,1672,"apartment",3,4083,1957,"other","other","svenskfastighetsförmedlingsolna"
"Nacka","nacka","ugglevägen",5,"other",2,38,2375000,18,"januari",2017,1900000,3368,"apartment",4,4290,1942,"brfnackahusiekängen","stefandockberg","fastighetsbyrånnacka"
"Stockholms","vällingby","other",41,"other",2,71,2025000,18,"januari",2017,1795000,3450,"apartment",1,4200,1986,"brfullvide","jimmysolkarin","fastighetsbyrånvällingby"
"Sundbybergs","ursvik","gamlaenköpingsvägen",152,"other",1,34.5,1995000,18,"januari",2017,1995000,2294,"apartment",3,3480,2016,"other","annaekstrand","länsförsäkringarfastighetsförmedlingsolna"
"Stockholms","vällingby","östersundsgatan",7,"östersundsgatan7",1,27,1885000,18,"januari",2017,1495000,1463,"apartment",9,3700,1968,"brfråck16","niclasholmberg","svenskamäklarhusetvällingby"
"Nacka","västra","ormingeringen",62,"other",2,46.7,2250000,18,"januari",2017,2200000,2611,"apartment",3,4800,2016,"other","other","husmanhagbergnacka"
"Stockholms","bromma","björketorpsvägen",7,"other",2,43,2450000,18,"januari",2017,1950000,2544,"apartment",4,7476,2009,"other","niklasbergsten","husmanhagbergbromma"
"Stockholms","årsta","slätbaksvägen",26,"other",2,42.5,2500000,18,"januari",2017,2350000,3352,"apartment",2,3600,1942,"brfårstaterrassen","kimberlypändellehn","svenskfastighetsförmedlingårsta"
"Solna","råsunda","other",41,"other",1,24,2350000,18,"januari",2017,1795000,1401,"apartment",4,2880,1926,"other","other","svenskfastighetsförmedlingsolna"
"Solna","järva","other",11,"other",1.5,38,2475000,17,"januari",2017,2295000,2459,"apartment",3,4544,2015,"other","other","fastighetsbyrånsolna"
"Stockholms","globen","other",7,"other",1,25,2280000,17,"januari",2017,1795000,1466,"apartment",3,375,1943,"other","other","fastighetsbyrånenskede"
"Sundbybergs","ursvik","ladugårdsgatan",10,"other",1.5,32,2200000,17,"januari",2017,2200000,2149,"apartment",4,3921,2014,"other","other","husmanhagbergsolnasundbyberg"
"Solna","råsunda","other",4,"other",1,30,2450000,17,"januari",2017,2095000,2149,"apartment",15,6996,1938,"other","other","skandiamäklarnasolna"
"Sundbybergs","ursvik","other",30,"other",2,47,2500000,17,"januari",2017,2495000,2685,"apartment",34,4921,2016,"other","ferhatcan","notar"
"Sundbybergs","ursvik","gamlaenköpingsvägen",152,"other",2,44.5,2030000,17,"januari",2017,2200000,2704,"apartment",1,4936,2016,"other","other","other"
"Stockholms","hässelby","astrakangatan",97,"other",2,55,1900000,17,"januari",2017,1695000,3685,"apartment",2,2500,1955,"other","martinahultkrantz","mäklarringenvällingbyhässelby"
"Sundbybergs","ursvik","oxenstiernasallé",13,"other",1.5,36,2420000,16,"januari",2017,1995000,2127,"apartment",3,3840,2013,"other","other","husmanhagbergsolnasundbyberg"
"Stockholms","östermalm","other",13,"other",1,22,2500000,16,"januari",2017,1990000,1640,"apartment",3,4176,1943,"other","other","other"
"Stockholms","vällingby","jämtlandsgatan",154,"other",1,18,1725000,16,"januari",2017,1395000,933,"apartment",6,2640,1956,"other","yosefjlahlou","fastighetsbyrånvällingby"
"Nacka","västra","skarpövägen",1,"other",2,61,2400000,16,"januari",2017,1975000,2879,"apartment",3,3600,1971,"brfskarpövägen","other","other"
"Solna","hagalund","fogdevreten",10,"other",1,34,2500000,16,"januari",2017,2500000,2150,"apartment",3,3834,1972,"other","annaekstrand","länsförsäkringarfastighetsförmedlingsolna"
"Stockholms","vällingby","kirunagatan",54,"other",2,58,2300000,16,"januari",2017,1975000,2997,"apartment",4,3840,1954,"brfkapprocken","other","länsförsäkringarfastighetsförmedlingstockholmvällingby"
"Nacka","ektorp","other",15,"other",1,44,2000000,15,"januari",2017,1690000,3134,"apartment",4,4200,1997,"other","stefandockberg","fastighetsbyrånnacka"
"Stockholms","mariehäll","other",12,"other",1,20,2000000,13,"januari",2017,1495000,1588,"apartment",3,2800,1952,"other","annsofieberg","fastighetsbyrånbromma"
"Stockholms","årsta","other",19,"other",1,25.2,2350000,13,"januari",2017,2350000,1939,"apartment",4,4209,1952,"other","other","notar"
"Stockholms","lilla","other",5,"other",1,24,2480000,13,"januari",2017,1995000,1414,"apartment",3,4372,1943,"other","info","other"
"Stockholms","hässelby","fyrspannsgatan",172,"other",2,35,2200000,13,"januari",2017,2095000,1970,"apartment",13,4297,2016,"brfmälarutsikten","ulrikabiewald","husmanhagbergvällingbyhässelbyspånga"
"Stockholms","hässelby","other",10,"other",2,48,2000000,13,"januari",2017,2100000,2859,"apartment",2,4512,2012,"other","ulrikabiewald","husmanhagbergvällingbyhässelbyspånga"
"Stockholms","vällingby","other",3,"other",2,59,2280000,13,"januari",2017,1995000,3416,"apartment",15,4615,1955,"other","robertblomster","mäklarhusetvällingbyhässelby"
"Sundbybergs","ursvik","gamlaenköpingsvägen",152,"other",2,44.5,2300000,13,"januari",2017,2350000,2704,"apartment",1,5640,2016,"other","other","other"
